12,0:03:10,2.3,0.8,5,"[Puzzle (0.7, 0.5), Piano (0.8, 0.6), Painting (0.8, 0.0)]","[Chess (0.2, 0.8)]","[Chess (0.2, 0.8), Puzzle (0.7, 0.5), Piano (0.8, 0.6), Painting (0.8, 0.0)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
13,0:09:19,1.7000000000000002,1.3,13,"[Puzzle (0.9, 0.3), Piano (0.8, 1.0)]","[Painting (0.8, 0.4), Chess (0.3, 0.9)]","[Chess (0.3, 0.9), Puzzle (0.9, 0.3), Piano (0.8, 1.0), Painting (0.8, 0.4)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
14,0:04:13,1.0,1.6,6,"[Painting (1.0, 1.0)]","[Chess (0.3, 1.0), Puzzle (0.1, 0.3), Piano (0.1, 0.3)]","[Chess (0.3, 1.0), Puzzle (0.1, 0.3), Piano (0.1, 0.3), Painting (1.0, 1.0)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
15,0:03:41,0.1,1.2,4,"[Chess (0.0, 0.0), Piano (0.1, 0.3)]","[Puzzle (0.8, 0.9), Painting (0.7, 0.3)]","[Chess (0.0, 0.0), Puzzle (0.8, 0.9), Piano (0.1, 0.3), Painting (0.7, 0.3)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
16,0:08:21,1.0,0.8999999999999999,13,"[Painting (0.6, 0.7), Puzzle (0.4, 0.4)]","[Chess (0.2, 0.7), Piano (0.1, 0.2)]","[Chess (0.2, 0.7), Puzzle (0.4, 0.4), Piano (0.1, 0.2), Painting (0.6, 0.7)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
17,0:06:23,1.2,1.4,6,"[Piano (0.7, 0.1), Painting (0.5, 0.4)]","[Puzzle (0.5, 0.9), Chess (0.2, 0.5)]","[Chess (0.2, 0.5), Puzzle (0.5, 0.9), Piano (0.7, 0.1), Painting (0.5, 0.4)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
18,0:06:01,1.9,0.8,8,"[Puzzle (0.9, 0.9), Piano (1.0, 0.9)]","[Chess (0.4, 0.3), Painting (0.5, 0.5)]","[Chess (0.4, 0.3), Puzzle (0.9, 0.9), Piano (1.0, 0.9), Painting (0.5, 0.5)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
19,0:04:07,1.4,1.2000000000000002,7,"[Puzzle (0.6, 0.7), Painting (0.8, 0.7)]","[Chess (0.1, 0.4), Piano (0.6, 0.8)]","[Chess (0.1, 0.4), Puzzle (0.6, 0.7), Piano (0.6, 0.8), Painting (0.8, 0.7)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
20,0:03:16,1.6,0.7,6,"[Painting (1.0, 0.6), Chess (0.6, 0.7)]","[Puzzle (0.3, 0.3), Piano (0.1, 0.4)]","[Chess (0.6, 0.7), Puzzle (0.3, 0.3), Piano (0.1, 0.4), Painting (1.0, 0.6)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
21,0:05:15,1.5,0.8,7,"[Chess (0.7, 0.8), Piano (0.8, 0.4)]","[Painting (0.0, 0.8), Puzzle (0.5, 0.0)]","[Chess (0.7, 0.8), Puzzle (0.5, 0.0), Piano (0.8, 0.4), Painting (0.0, 0.8)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
22,0:07:05,2.6,0.8,10,"[Chess (0.8, 0.7), Puzzle (0.9, 0.1), Piano (0.9, 0.6)]","[Painting (0.8, 0.8)]","[Chess (0.8, 0.7), Puzzle (0.9, 0.1), Piano (0.9, 0.6), Painting (0.8, 0.8)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
23,0:03:54,1.0,0.7,7,"[Chess (0.6, 0.3), Piano (0.4, 0.6)]","[Puzzle (0.1, 0.6), Painting (0.0, 0.1)]","[Chess (0.6, 0.3), Puzzle (0.1, 0.6), Piano (0.4, 0.6), Painting (0.0, 0.1)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
24,0:01:58,1.0,1.6,3,"[Puzzle (0.5, 0.1), Painting (0.5, 0.4)]","[Chess (0.7, 0.9), Piano (0.7, 0.7)]","[Chess (0.7, 0.9), Puzzle (0.5, 0.1), Piano (0.7, 0.7), Painting (0.5, 0.4)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
25,0:07:53,1.2999999999999998,1.3,8,"[Puzzle (0.7, 0.2), Piano (0.6, 0.4)]","[Chess (0.5, 0.8), Painting (0.4, 0.5)]","[Chess (0.5, 0.8), Puzzle (0.7, 0.2), Piano (0.6, 0.4), Painting (0.4, 0.5)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
26,0:03:21,1.0,1.1,6,"[Painting (0.6, 0.4), Puzzle (0.4, 0.1)]","[Chess (0.2, 0.6), Piano (0.3, 0.5)]","[Chess (0.2, 0.6), Puzzle (0.4, 0.1), Piano (0.3, 0.5), Painting (0.6, 0.4)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
27,0:07:53,1.2999999999999998,0.2,12,"[Piano (0.7, 0.2), Painting (0.6, 0.6)]","[Chess (0.4, 0.2), Puzzle (0.3, 0.0)]","[Chess (0.4, 0.2), Puzzle (0.3, 0.0), Piano (0.7, 0.2), Painting (0.6, 0.6)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
28,0:03:20,0.8,1.5,5,"[Puzzle (0.4, 0.8), Piano (0.4, 0.2)]","[Chess (0.1, 0.9), Painting (0.1, 0.6)]","[Chess (0.1, 0.9), Puzzle (0.4, 0.8), Piano (0.4, 0.2), Painting (0.1, 0.6)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
29,0:05:30,0.1,1.9,8,"[Painting (0.1, 0.9)]","[Chess (1.0, 1.0), Puzzle (0.9, 0.0), Piano (0.7, 0.9)]","[Chess (1.0, 1.0), Puzzle (0.9, 0.0), Piano (0.7, 0.9), Painting (0.1, 0.9)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
30,0:01:52,1.1,1.5,4,"[Puzzle (0.6, 1.0), Piano (0.5, 0.6)]","[Chess (1.0, 0.6), Painting (0.9, 0.9)]","[Chess (1.0, 0.6), Puzzle (0.6, 1.0), Piano (0.5, 0.6), Painting (0.9, 0.9)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
31,0:02:26,1.3,2.0,4,"[Puzzle (0.8, 0.9), Piano (0.5, 1.0)]","[Chess (0.3, 1.0), Painting (0.4, 1.0)]","[Chess (0.3, 1.0), Puzzle (0.8, 0.9), Piano (0.5, 1.0), Painting (0.4, 1.0)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
32,0:03:17,1.0,1.7000000000000002,6,"[Chess (0.6, 0.5), Painting (0.4, 0.2)]","[Puzzle (0.1, 0.9), Piano (0.5, 0.8)]","[Chess (0.6, 0.5), Puzzle (0.1, 0.9), Piano (0.5, 0.8), Painting (0.4, 0.2)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
33,0:05:33,0.6000000000000001,0.8,9,"[Chess (0.1, 0.1), Piano (0.3, 0.0), Puzzle (0.2, 0.1)]","[Painting (0.1, 0.8)]","[Chess (0.1, 0.1), Puzzle (0.2, 0.1), Piano (0.3, 0.0), Painting (0.1, 0.8)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
34,0:03:22,0.5,1.5,6,"[Chess (0.4, 0.6), Piano (0.1, 0.2)]","[Puzzle (1.0, 1.0), Painting (0.7, 0.5)]","[Chess (0.4, 0.6), Puzzle (1.0, 1.0), Piano (0.1, 0.2), Painting (0.7, 0.5)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
35,0:05:49,0.8,1.4,7,"[Chess (0.3, 0.4), Piano (0.5, 0.3)]","[Puzzle (0.8, 0.9), Painting (0.3, 0.5)]","[Chess (0.3, 0.4), Puzzle (0.8, 0.9), Piano (0.5, 0.3), Painting (0.3, 0.5)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
36,0:03:28,0.7,0.1,6,"[Piano (0.0, 0.8), Painting (0.7, 0.1)]","[Chess (0.9, 0.0), Puzzle (0.8, 0.1)]","[Chess (0.9, 0.0), Puzzle (0.8, 0.1), Piano (0.0, 0.8), Painting (0.7, 0.1)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
37,0:04:41,1.1,1.1,6,"[Painting (0.6, 0.8), Piano (0.5, 0.7)]","[Chess (0.2, 0.5), Puzzle (0.5, 0.6)]","[Chess (0.2, 0.5), Puzzle (0.5, 0.6), Piano (0.5, 0.7), Painting (0.6, 0.8)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
38,0:04:43,2.2,0.5,8,"[Puzzle (0.7, 0.5), Piano (0.8, 0.5), Painting (0.7, 0.1)]","[Chess (0.0, 0.5)]","[Chess (0.0, 0.5), Puzzle (0.7, 0.5), Piano (0.8, 0.5), Painting (0.7, 0.1)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
39,0:02:56,1.5,0.8,5,"[Chess (0.6, 0.6), Painting (0.9, 0.4)]","[Puzzle (0.3, 0.6), Piano (0.1, 0.2)]","[Chess (0.6, 0.6), Puzzle (0.3, 0.6), Piano (0.1, 0.2), Painting (0.9, 0.4)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
40,0:02:49,1.0,0.8999999999999999,5,"[Chess (0.9, 0.3), Puzzle (0.1, 0.2)]","[Piano (0.2, 0.7), Painting (0.5, 0.2)]","[Chess (0.9, 0.3), Puzzle (0.1, 0.2), Piano (0.2, 0.7), Painting (0.5, 0.2)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
41,0:07:00,0.1,1.1,8,"[Chess (0.1, 0.1)]","[Piano (0.8, 0.6), Puzzle (0.2, 0.2), Painting (0.5, 0.3)]","[Chess (0.1, 0.1), Puzzle (0.2, 0.2), Piano (0.8, 0.6), Painting (0.5, 0.3)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
42,0:03:39,1.0,0.7,6,"[Painting (0.8, 0.2), Puzzle (0.2, 0.4)]","[Chess (0.1, 0.5), Piano (0.5, 0.2)]","[Chess (0.1, 0.5), Puzzle (0.2, 0.4), Piano (0.5, 0.2), Painting (0.8, 0.2)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
43,0:04:03,0.9,0.7,6,"[Puzzle (0.5, 0.1), Piano (0.4, 0.5)]","[Chess (0.6, 0.1), Painting (0.6, 0.6)]","[Chess (0.6, 0.1), Puzzle (0.5, 0.1), Piano (0.4, 0.5), Painting (0.6, 0.6)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
44,0:03:25,2.2,0.4,6,"[Chess (0.7, 0.2), Painting (0.7, 0.9), Piano (0.8, 0.5)]","[Puzzle (0.2, 0.4)]","[Chess (0.7, 0.2), Puzzle (0.2, 0.4), Piano (0.8, 0.5), Painting (0.7, 0.9)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
45,0:03:05,1.2000000000000002,1.9,6,"[Puzzle (0.4, 0.6), Piano (0.8, 0.5)]","[Chess (0.3, 0.9), Painting (0.6, 1.0)]","[Chess (0.3, 0.9), Puzzle (0.4, 0.6), Piano (0.8, 0.5), Painting (0.6, 1.0)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
46,0:06:28,1.6,0.5,10,"[Chess (0.7, 0.0), Piano (0.9, 0.2)]","[Puzzle (0.3, 0.4), Painting (0.1, 0.1)]","[Chess (0.7, 0.0), Puzzle (0.3, 0.4), Piano (0.9, 0.2), Painting (0.1, 0.1)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
47,0:05:32,1.0,1.7,9,"[Chess (0.4, 0.3), Puzzle (0.6, 0.4)]","[Piano (0.8, 1.0), Painting (0.9, 0.7)]","[Chess (0.4, 0.3), Puzzle (0.6, 0.4), Piano (0.8, 1.0), Painting (0.9, 0.7)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
48,0:02:16,1.5,0.9,4,"[Painting (0.8, 0.7), Piano (0.7, 0.3)]","[Chess (0.6, 0.9), Puzzle (0.0, 0.0)]","[Chess (0.6, 0.9), Puzzle (0.0, 0.0), Piano (0.7, 0.3), Painting (0.8, 0.7)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
49,0:02:20,1.2999999999999998,0.9,4,"[Chess (0.7, 0.4), Painting (0.6, 0.4)]","[Puzzle (0.5, 0.4), Piano (0.3, 0.5)]","[Chess (0.7, 0.4), Puzzle (0.5, 0.4), Piano (0.3, 0.5), Painting (0.6, 0.4)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
50,0:03:06,0.4,0.7,4,"[Chess (0.4, 0.6), Piano (0.0, 0.5)]","[Puzzle (0.7, 0.1), Painting (0.7, 0.6)]","[Chess (0.4, 0.6), Puzzle (0.7, 0.1), Piano (0.0, 0.5), Painting (0.7, 0.6)]",,False,False,deepseek-r1:70b,llama3.3:70b-instruct-q4_K_M,default,default
TotalNegotiationTime,5:44:31
AverageTimePerRound,0:06:53.420000
